name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,4,0,03,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",-143,220,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,3,5,44,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",-111,242,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,2,10,00,1,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-85,243,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,3,11,16,1,"Jump Shot","2PT Field Goal",21,"Minnesota Timberwolves",5,214,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,3,10,38,0,"Jump Shot","2PT Field Goal",21,"Minnesota Timberwolves",-81,200,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,2,10,50,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",69,241,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,4,8,44,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",23,250,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,4,11,21,1,"Jump Shot","2PT Field Goal",13,"Minnesota Timberwolves",-69,121,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,1,8,41,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",59,249,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,2,11,45,1,"Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",-196,-6,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,4,9,08,0,"Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",-135,100,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-25,2017,609,1610612742,400974812,4,9,56,0,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",78,235,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-25,2017,609,1610612742,400974812,1,11,11,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",135,218,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,2,8,13,1,"Jump Shot","2PT Field Goal",19,"Atlanta Hawks",18,199,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,3,8,52,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-8,252,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,1,7,06,0,"Jump Shot","2PT Field Goal",20,"Atlanta Hawks",107,178,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,2,11,23,0,"Jump Shot","2PT Field Goal",19,"Atlanta Hawks",97,172,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,4,11,27,1,"Jump Shot","2PT Field Goal",21,"Atlanta Hawks",78,201,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,4,0,30,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",6,256,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,4,10,59,1,"Jump Shot","3PT Field Goal",26,"Atlanta Hawks",-86,247,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,2,10,05,0,"Jump Shot","2PT Field Goal",13,"Memphis Grizzlies",-134,25,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,1,8,01,1,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-8,253,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,4,5,02,1,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-63,243,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-22,2017,609,1610612742,400975011,2,0,04,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-112,237,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-22,2017,609,1610612742,400975011,2,1,07,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-7,259,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-22,2017,609,1610612742,400975011,3,5,25,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-111,221,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-22,2017,609,1610612742,400975011,1,2,09,1,"Jump Shot","2PT Field Goal",18,"Memphis Grizzlies",-94,162,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-22,2017,609,1610612742,400975011,2,8,01,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-114,231,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-22,2017,609,1610612742,400975011,1,11,21,1,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-103,239,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-23,2017,609,1610612742,400975235,3,2,23,1,"Jump Shot","2PT Field Goal",17,"Atlanta Hawks",-127,127,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,3,10,22,0,"Jump Shot","2PT Field Goal",18,"Memphis Grizzlies",-35,178,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,1,0,36,1,"Jump Shot","3PT Field Goal",25,"Utah Jazz",-107,226,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,1,10,16,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",54,256,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,3,9,16,0,"Jump Shot","3PT Field Goal",32,"Utah Jazz",-55,319,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,2,11,16,1,"Jump Shot","2PT Field Goal",18,"Utah Jazz",24,187,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,3,9,56,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",-128,221,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,2,5,20,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",147,222,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,2,10,39,1,"Jump Shot","2PT Field Goal",20,"Utah Jazz",-2,203,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,1,11,34,0,"Jump Shot","2PT Field Goal",19,"Utah Jazz",-111,166,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,3,11,41,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",-222,88,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,1,2,05,1,"Jump Shot","2PT Field Goal",12,"Memphis Grizzlies",109,69,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,3,6,32,1,"Jump Shot","2PT Field Goal",21,"Utah Jazz",68,205,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,1,10,44,1,"Jump Shot","2PT Field Goal",19,"Utah Jazz",-49,187,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-02,2017,609,1610612742,400975078,4,8,00,1,"Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",-226,-22,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,4,11,11,0,"Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",-136,34,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,1,7,36,1,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-74,240,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,4,8,45,0,"Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",24,151,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,4,8,40,0,"Jump Shot","2PT Field Goal",22,"Portland Trail Blazers",-1,228,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,3,7,31,1,"Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",-11,178,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,2,8,53,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",50,243,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,2,11,27,0,"Jump Shot","2PT Field Goal",17,"Memphis Grizzlies",-104,138,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,1,10,49,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-8,262,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,2,8,23,1,"Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",-73,165,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,3,5,33,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",46,247,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,3,9,32,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",77,248,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,1,9,12,0,"Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",89,193,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,1,11,01,0,"Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-125,164,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,3,6,16,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-92,226,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,1,11,31,1,"Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",-133,36,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,1,10,31,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",98,236,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,2,0,02,0,"Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",2,169,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,2,11,12,0,"Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",37,180,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,1,1,20,1,"Jump Shot","2PT Field Goal",19,"Milwaukee Bucks",3,199,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,1,11,24,1,"Jump Shot","2PT Field Goal",14,"Sacramento Kings",-70,127,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,1,1,49,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",106,230,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,3,10,02,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",83,243,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,3,2,03,0,"Jump Shot","2PT Field Goal",16,"Sacramento Kings",-100,131,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,3,0,59,0,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",24,188,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-20,2017,609,1610612742,400974776,2,11,00,0,"Jump Shot","2PT Field Goal",20,"Sacramento Kings",120,162,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,2,11,19,1,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",220,80,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,3,8,42,0,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",5,250,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,3,9,27,0,"Jump Shot","2PT Field Goal",17,"Milwaukee Bucks",120,121,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-10,2017,609,1610612742,400975576,1,6,48,1,"Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",52,172,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-10,2017,609,1610612742,400975576,4,9,20,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",89,235,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-10,2017,609,1610612742,400975576,3,11,26,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-49,240,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-10,2017,609,1610612742,400975576,1,10,18,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",40,244,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-10,2017,609,1610612742,400975576,4,11,20,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",46,245,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,4,11,11,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",98,240,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,3,8,51,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",18,248,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,1,0,00,1,"Jump Shot","3PT Field Goal",31,"New Orleans Pelicans",-180,257,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,2,6,27,0,"Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",-141,126,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-11,2017,609,1610612742,400974932,2,10,03,0,"Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",130,132,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,2,0,17,0,"Jump Shot","2PT Field Goal",22,"Milwaukee Bucks",174,136,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,1,0,21,0,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-2,256,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,2,10,04,0,"Jump Shot","2PT Field Goal",20,"Milwaukee Bucks",-103,174,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-18,2017,609,1610612742,400974984,2,1,18,1,"Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",105,122,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-03,2017,609,1610612742,400974876,2,9,42,0,"Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",125,41,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-26,2017,609,1610612742,400975650,3,0,53,1,"Jump Shot","2PT Field Goal",17,"Indiana Pacers",-91,155,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-26,2017,609,1610612742,400975245,2,0,55,0,"Jump Shot","2PT Field Goal",12,"Toronto Raptors",-127,6,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,4,11,01,1,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",0,253,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-11,2017,609,1610612742,400974932,1,11,32,1,"Jump Shot","2PT Field Goal",19,"Cleveland Cavaliers",42,189,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-03,2017,609,1610612742,400974876,4,11,15,0,"Jump Shot","2PT Field Goal",9,"New Orleans Pelicans",99,5,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,3,11,04,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-11,247,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,4,9,07,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-92,234,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,1,1,39,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-16,249,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,3,8,57,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-18,251,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,2,8,49,1,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",231,26,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,2,6,29,1,"Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-49,266,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,1,7,00,0,"Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",150,218,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,1,11,34,0,"Jump Shot","2PT Field Goal",21,"Milwaukee Bucks",19,218,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,1,6,03,0,"Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",76,263,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,2,2,19,1,"Jump Shot","2PT Field Goal",19,"Milwaukee Bucks",73,179,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,4,9,58,0,"Jump Shot","2PT Field Goal",11,"Milwaukee Bucks",116,-24,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-08,2017,609,1610612742,400975123,1,8,28,0,"Jump Shot","2PT Field Goal",15,"Milwaukee Bucks",-147,43,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,4,8,12,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-15,257,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,1,10,36,1,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",-76,168,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,1,7,28,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-9,249,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,3,8,01,1,"Jump Shot","2PT Field Goal",19,"Sacramento Kings",-2,193,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-03,2017,609,1610612742,400975529,1,9,57,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-188,158,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,2,1,26,1,"Jump Shot","2PT Field Goal",20,"Detroit Pistons",-114,174,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-02,2017,609,1610612742,400975078,1,10,26,1,"Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-110,252,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,2,8,13,0,"Jump Shot","2PT Field Goal",18,"Detroit Pistons",-186,15,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,3,11,33,1,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-70,253,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,4,8,03,0,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-132,232,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,3,7,08,0,"Jump Shot","3PT Field Goal",22,"Denver Nuggets",-229,2,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,2,7,06,0,"Jump Shot","2PT Field Goal",21,"Denver Nuggets",-146,157,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,3,7,48,1,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",-23,252,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,3,8,39,0,"Jump Shot","2PT Field Goal",20,"Denver Nuggets",109,173,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-26,2017,609,1610612742,400975245,3,8,17,1,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",7,188,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-16,2017,609,1610612742,400975777,2,11,20,1,"Jump Shot","2PT Field Goal",19,"Toronto Raptors",98,172,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-02,2017,609,1610612742,400975078,3,8,08,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-120,224,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-02,2017,609,1610612742,400975078,3,9,47,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-97,227,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-02,2017,609,1610612742,400975078,2,8,25,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-170,206,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-10,2017,609,1610612742,400975349,3,10,11,0,"Jump Shot","3PT Field Goal",29,"Charlotte Hornets",11,293,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-10,2017,609,1610612742,400975349,1,3,07,0,"Jump Shot","2PT Field Goal",18,"Charlotte Hornets",76,171,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-10,2017,609,1610612742,400975349,2,11,26,1,"Jump Shot","2PT Field Goal",18,"Charlotte Hornets",5,184,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-10,2017,609,1610612742,400975349,2,9,08,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",92,236,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-10,2017,609,1610612742,400975349,1,10,12,0,"Jump Shot","2PT Field Goal",18,"Charlotte Hornets",-90,163,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-10,2017,609,1610612742,400975349,2,9,56,1,"Jump Shot","2PT Field Goal",11,"Charlotte Hornets",52,105,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-10,2017,609,1610612742,400975349,4,11,30,0,"Jump Shot","2PT Field Goal",21,"Charlotte Hornets",-138,163,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-11,2017,609,1610612742,400974932,1,9,21,1,"Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",18,175,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-11,2017,609,1610612742,400974932,4,8,49,1,"Jump Shot","2PT Field Goal",13,"Cleveland Cavaliers",-129,43,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-11,2017,609,1610612742,400974932,3,10,46,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-10,251,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-11,2017,609,1610612742,400974932,3,6,42,0,"Jump Shot","2PT Field Goal",20,"Cleveland Cavaliers",87,188,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-26,2017,609,1610612742,400975245,4,11,47,0,"Jump Shot","2PT Field Goal",20,"Toronto Raptors",-116,174,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-26,2017,609,1610612742,400975245,2,9,07,1,"Jump Shot","2PT Field Goal",16,"Toronto Raptors",-17,164,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-26,2017,609,1610612742,400975245,4,9,39,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",54,246,0,0.00,,0.00,0.00
